,term,df,sumsq,meansq,statistic,p.value,feature,neg_log_p,dataset
199,Metadata_batch,4,2.181056981,0.545264245,0.722170299,0.577773257,Cells_Correlation_K_AGP_DNA,0.238242564,bortezomib
200,Metadata_clone_number,8,11.9202754,1.490034426,1.973462622,0.051803312,Cells_Correlation_K_AGP_DNA,1.285642475,bortezomib
201,Metadata_clone_type_indicator,1,12.67698363,12.67698363,27.56314366,4.07E-07,Cells_Correlation_K_AGP_ER,6.390739609,bortezomib
202,Metadata_treatment_time,1,0.000368117,0.000368117,0.000800385,0.977459855,Cells_Correlation_K_AGP_ER,0.00990107,bortezomib
203,Metadata_batch,4,3.625190803,0.906297701,1.970532933,0.100663314,Cells_Correlation_K_AGP_ER,0.997128776,bortezomib
204,Metadata_clone_number,8,29.05433175,3.631791469,7.896483338,3.79E-09,Cells_Correlation_K_AGP_ER,8.421436956,bortezomib
205,Metadata_clone_type_indicator,1,14.874267,14.874267,17.42727333,4.55E-05,Cells_Correlation_K_DNA_AGP,4.341840643,bortezomib
206,Metadata_treatment_time,1,0.710658453,0.710658453,0.832635255,0.362674085,Cells_Correlation_K_DNA_AGP,0.440483476,bortezomib
207,Metadata_batch,4,1.938547912,0.484636978,0.56781965,0.686301536,Cells_Correlation_K_DNA_AGP,0.163485029,bortezomib
208,Metadata_clone_number,8,17.8825728,2.2353216,2.618990267,0.00967209,Cells_Correlation_K_DNA_AGP,2.014479683,bortezomib
209,Metadata_clone_type_indicator,1,3.337084196,3.337084196,4.218441297,0.041363738,Cells_Correlation_K_DNA_ER,1.38338022,bortezomib
210,Metadata_treatment_time,1,0.249803052,0.249803052,0.31577852,0.574821512,Cells_Correlation_K_DNA_ER,0.240466987,bortezomib
211,Metadata_batch,4,0.482690821,0.120672705,0.152543566,0.961675249,Cells_Correlation_K_DNA_ER,0.016971561,bortezomib
212,Metadata_clone_number,8,35.2446035,4.405575438,5.569131695,2.45E-06,Cells_Correlation_K_DNA_ER,5.610944058,bortezomib
213,Metadata_clone_type_indicator,1,23.25802088,23.25802088,37.51180227,5.16E-09,Cells_Correlation_K_DNA_Mito,8.287638257,bortezomib
214,Metadata_treatment_time,1,2.149330219,2.149330219,3.466556788,0.064173971,Cells_Correlation_K_DNA_Mito,1.192641087,bortezomib
215,Metadata_batch,4,4.247226272,1.061806568,1.712539439,0.148878187,Cells_Correlation_K_DNA_Mito,0.827168929,bortezomib
216,Metadata_clone_number,8,13.56952135,1.696190169,2.735707847,0.00706071,Cells_Correlation_K_DNA_Mito,2.151151643,bortezomib
217,Metadata_clone_type_indicator,1,5.287384298,5.287384298,5.263609725,0.022875131,Cells_Correlation_K_DNA_RNA,1.640636418,bortezomib
218,Metadata_treatment_time,1,1.048519713,1.048519713,1.043805074,0.308244105,Cells_Correlation_K_DNA_RNA,0.51110522,bortezomib
219,Metadata_batch,4,2.452409806,0.613102452,0.610345654,0.655674617,Cells_Correlation_K_DNA_RNA,0.183311629,bortezomib
220,Metadata_clone_number,8,25.27709767,3.159637208,3.14542999,0.002297978,Cells_Correlation_K_DNA_RNA,2.638654215,bortezomib
221,Metadata_clone_type_indicator,1,12.83037328,12.83037328,23.43726201,2.68E-06,Cells_Correlation_K_ER_AGP,5.572593451,bortezomib
222,Metadata_treatment_time,1,1.31E-05,1.31E-05,2.39E-05,0.996106125,Cells_Correlation_K_ER_AGP,0.00169439,bortezomib
223,Metadata_batch,4,3.921791996,0.980447999,1.790985822,0.132312428,Cells_Correlation_K_ER_AGP,0.87839936,bortezomib
224,Metadata_clone_number,8,33.3527403,4.169092537,7.615687556,8.16E-09,Cells_Correlation_K_ER_AGP,8.088173348,bortezomib
225,Metadata_clone_type_indicator,1,0.05799595,0.05799595,0.068753647,0.793445755,Cells_Correlation_K_ER_DNA,0.100482759,bortezomib
226,Metadata_treatment_time,1,0.62536198,0.62536198,0.741360676,0.390316349,Cells_Correlation_K_ER_DNA,0.408583257,bortezomib
227,Metadata_batch,4,0.32319848,0.08079962,0.095787181,0.983703906,Cells_Correlation_K_ER_DNA,0.007135604,bortezomib
228,Metadata_clone_number,8,41.24609461,5.155761827,6.112106585,5.30E-07,Cells_Correlation_K_ER_DNA,6.275362617,bortezomib
229,Metadata_clone_type_indicator,1,6.353546511,6.353546511,7.929784896,0.005378723,Cells_Correlation_K_ER_RNA,2.269320851,bortezomib
230,Metadata_treatment_time,1,0.578331825,0.578331825,0.721808986,0.396626066,Cells_Correlation_K_ER_RNA,0.401618748,bortezomib
231,Metadata_batch,4,4.773423832,1.193355958,1.489413202,0.20700791,Cells_Correlation_K_ER_RNA,0.684013058,bortezomib
232,Metadata_clone_number,8,33.59642156,4.199552695,5.24141115,6.19E-06,Cells_Correlation_K_ER_RNA,5.208187633,bortezomib
233,Metadata_clone_type_indicator,1,16.46610331,16.46610331,24.47074518,1.66E-06,Cells_Correlation_K_Mito_DNA,5.779433609,bortezomib
234,Metadata_treatment_time,1,1.291381636,1.291381636,1.919159035,0.167582174,Cells_Correlation_K_Mito_DNA,0.775772179,bortezomib
235,Metadata_batch,4,2.737737658,0.684434414,1.01715748,0.399727894,Cells_Correlation_K_Mito_DNA,0.398235545,bortezomib
236,Metadata_clone_number,8,10.9327909,1.366598863,2.0309415,0.044857708,Cells_Correlation_K_Mito_DNA,1.34816292,bortezomib
237,Metadata_clone_type_indicator,1,2.813895093,2.813895093,2.955668872,0.087214114,Cells_Correlation_K_RNA_DNA,1.059413228,bortezomib
238,Metadata_treatment_time,1,1.505458027,1.505458027,1.581308216,0.210123939,Cells_Correlation_K_RNA_DNA,0.677524466,bortezomib
239,Metadata_batch,4,2.345364915,0.586341229,0.61588313,0.651719435,Cells_Correlation_K_RNA_DNA,0.185939328,bortezomib
240,Metadata_clone_number,8,21.72445433,2.715556792,2.852375946,0.005142276,Cells_Correlation_K_RNA_DNA,2.288844643,bortezomib
241,Metadata_clone_type_indicator,1,5.115323668,5.115323668,7.250501671,0.007724983,Cells_Correlation_K_RNA_ER,2.112102482,bortezomib
242,Metadata_treatment_time,1,0.498902396,0.498902396,0.707148343,0.401454759,Cells_Correlation_K_RNA_ER,0.39636339,bortezomib
243,Metadata_batch,4,5.057179114,1.264294778,1.792021776,0.132105624,Cells_Correlation_K_RNA_ER,0.879078694,bortezomib
244,Metadata_clone_number,8,29.58380238,3.697975298,5.24154048,6.19E-06,Cells_Correlation_K_RNA_ER,5.208346772,bortezomib
245,Metadata_clone_type_indicator,1,4.100570791,4.100570791,10.69448113,0.001276984,Cells_Correlation_Manders_AGP_DNA,2.893814539,bortezomib
246,Metadata_treatment_time,1,0.365115047,0.365115047,0.952237183,0.330397826,Cells_Correlation_Manders_AGP_DNA,0.480962819,bortezomib
247,Metadata_batch,4,10.34554588,2.58638647,6.745417334,4.27E-05,Cells_Correlation_Manders_AGP_DNA,4.369360008,bortezomib
248,Metadata_clone_number,8,34.92066578,4.365083223,11.38434197,3.97E-13,Cells_Correlation_Manders_AGP_DNA,12.4013973,bortezomib
249,Metadata_clone_type_indicator,1,30.87380237,30.87380237,81.00980291,2.40E-16,Cells_Correlation_Manders_AGP_RNA,15.62032318,bortezomib
250,Metadata_treatment_time,1,0.043766577,0.043766577,0.114839168,0.735076876,Cells_Correlation_Manders_AGP_RNA,0.133667239,bortezomib
251,Metadata_batch,4,3.035055271,0.758763818,1.990921189,0.097559988,Cells_Correlation_Manders_AGP_RNA,1.010728263,bortezomib
252,Metadata_clone_number,8,55.98796652,6.998495815,18.36336062,3.26E-20,Cells_Correlation_Manders_AGP_RNA,19.48653037,bortezomib
253,Metadata_clone_type_indicator,1,6.453287598,6.453287598,6.682180249,0.010491553,Cells_Correlation_Manders_DNA_Mito,1.979160219,bortezomib
254,Metadata_treatment_time,1,0.03016976,0.03016976,0.031239856,0.859895592,Cells_Correlation_Manders_DNA_Mito,0.065554277,bortezomib
255,Metadata_batch,4,2.078389361,0.51959734,0.538027018,0.707967305,Cells_Correlation_Manders_DNA_Mito,0.149986798,bortezomib
256,Metadata_clone_number,8,3.17323009,0.396653761,0.410722735,0.913500568,Cells_Correlation_Manders_DNA_Mito,0.039291178,bortezomib
257,Metadata_clone_type_indicator,1,4.678754671,4.678754671,6.802518834,0.0098305,Cells_Correlation_Manders_ER_AGP,2.007424379,bortezomib
258,Metadata_treatment_time,1,0.014615858,0.014615858,0.021250238,0.884254671,Cells_Correlation_Manders_ER_AGP,0.053422637,bortezomib
259,Metadata_batch,4,2.490244995,0.622561249,0.905152101,0.462054643,Cells_Correlation_Manders_ER_AGP,0.335306662,bortezomib
260,Metadata_clone_number,8,13.40147661,1.675184577,2.435578574,0.015767248,Cells_Correlation_Manders_ER_AGP,1.802244094,bortezomib
261,Metadata_clone_type_indicator,1,0.011003799,0.011003799,0.028284305,0.866621992,Cells_Correlation_Manders_ER_DNA,0.062170294,bortezomib
262,Metadata_treatment_time,1,1.66260043,1.66260043,4.273569432,0.040072185,Cells_Correlation_Manders_ER_DNA,1.397156975,bortezomib
263,Metadata_batch,4,11.20699231,2.801748078,7.201649129,2.03E-05,Cells_Correlation_Manders_ER_DNA,4.69179099,bortezomib
264,Metadata_clone_number,8,32.53570206,4.066962757,10.45377314,4.27E-12,Cells_Correlation_Manders_ER_DNA,11.36918112,bortezomib
265,Metadata_clone_type_indicator,1,2.145932551,2.145932551,2.068956666,0.151978164,Cells_Correlation_Manders_ER_Mito,0.818218806,bortezomib
266,Metadata_treatment_time,1,0.004488361,0.004488361,0.004327361,0.947620379,Cells_Correlation_Manders_ER_Mito,0.023365608,bortezomib
267,Metadata_batch,4,2.023489383,0.505872346,0.487726402,0.744745452,Cells_Correlation_Manders_ER_Mito,0.12799214,bortezomib
268,Metadata_clone_number,8,14.9321598,1.866519974,1.799566786,0.079386087,Cells_Correlation_Manders_ER_Mito,1.100255607,bortezomib
269,Metadata_clone_type_indicator,1,5.397180124,5.397180124,5.056312204,0.02569087,Cells_Correlation_Manders_ER_RNA,1.590221192,bortezomib
270,Metadata_treatment_time,1,1.137997266,1.137997266,1.066125149,0.303141754,Cells_Correlation_Manders_ER_RNA,0.518354241,bortezomib
271,Metadata_batch,4,1.994977682,0.49874442,0.467245384,0.759725727,Cells_Correlation_Manders_ER_RNA,0.119343167,bortezomib
272,Metadata_clone_number,8,26.83347459,3.354184323,3.142345213,0.002317679,Cells_Correlation_Manders_ER_RNA,2.634946766,bortezomib
273,Metadata_clone_type_indicator,1,7.319219387,7.319219387,9.257187092,0.002679431,Cells_Correlation_Manders_Mito_AGP,2.571957377,bortezomib
274,Metadata_treatment_time,1,0.095481368,0.095481368,0.120762726,0.728595404,Cells_Correlation_Manders_Mito_AGP,0.137513573,bortezomib
275,Metadata_batch,4,1.479591113,0.369897778,0.467838543,0.759292251,Cells_Correlation_Manders_Mito_AGP,0.119591032,bortezomib
276,Metadata_clone_number,8,11.47456636,1.434320795,1.814097276,0.076645751,Cells_Correlation_Manders_Mito_AGP,1.115511918,bortezomib
277,Metadata_clone_type_indicator,1,0.362394692,0.362394692,0.696307138,0.405080805,Cells_Correlation_Manders_Mito_DNA,0.392458336,bortezomib
278,Metadata_treatment_time,1,1.284933133,1.284933133,2.468877533,0.11779341,Cells_Correlation_Manders_Mito_DNA,0.928879004,bortezomib
279,Metadata_batch,4,4.940942952,1.235235738,2.373388687,0.053768025,Cells_Correlation_Manders_Mito_DNA,1.269475915,bortezomib
280,Metadata_clone_number,8,31.87949412,3.984936765,7.656679243,7.30E-09,Cells_Correlation_Manders_Mito_DNA,8.136936052,bortezomib
281,Metadata_clone_type_indicator,1,29.23873495,29.23873495,45.41610717,1.87E-10,Cells_Correlation_Manders_Mito_ER,9.727650118,bortezomib
282,Metadata_treatment_time,1,0.300995984,0.300995984,0.46753274,0.494961869,Cells_Correlation_Manders_Mito_ER,0.305428257,bortezomib
283,Metadata_batch,4,4.979847623,1.244961906,1.933781453,0.106494704,Cells_Correlation_Manders_Mito_ER,0.972671989,bortezomib
284,Metadata_clone_number,8,42.95710109,5.369637636,8.340581042,1.14E-09,Cells_Correlation_Manders_Mito_ER,8.944785649,bortezomib
285,Metadata_clone_type_indicator,1,17.27669,17.27669,23.10246765,3.12E-06,Cells_Correlation_Manders_Mito_RNA,5.50530406,bortezomib
286,Metadata_treatment_time,1,0.157249969,0.157249969,0.210275367,0.647078515,Cells_Correlation_Manders_Mito_RNA,0.18904302,bortezomib
287,Metadata_batch,4,1.638516912,0.409629228,0.547758048,0.700876207,Cells_Correlation_Manders_Mito_RNA,0.154358683,bortezomib
288,Metadata_clone_number,8,16.53806115,2.067257644,2.764346227,0.006533468,Cells_Correlation_Manders_Mito_RNA,2.184856242,bortezomib
289,Metadata_clone_type_indicator,1,1.994601809,1.994601809,5.096778627,0.025113986,Cells_Correlation_Manders_RNA_AGP,1.600084357,bortezomib
290,Metadata_treatment_time,1,0.598536969,0.598536969,1.529433303,0.217732052,Cells_Correlation_Manders_RNA_AGP,0.662077634,bortezomib
291,Metadata_batch,4,0.710854553,0.177713638,0.454109221,0.769316502,Cells_Correlation_Manders_RNA_AGP,0.113894952,bortezomib
292,Metadata_clone_number,8,8.555657195,1.069457149,2.732769175,0.007117103,Cells_Correlation_Manders_RNA_AGP,2.147696751,bortezomib
293,Metadata_clone_type_indicator,1,16.52811745,16.52811745,28.35454349,2.85E-07,Cells_Correlation_Manders_RNA_ER,6.545425144,bortezomib
294,Metadata_treatment_time,1,0.033767186,0.033767186,0.057928747,0.810060986,Cells_Correlation_Manders_RNA_ER,0.091482284,bortezomib
295,Metadata_batch,4,4.802804687,1.200701172,2.059843397,0.087727933,Cells_Correlation_Manders_RNA_ER,1.056862103,bortezomib
296,Metadata_clone_number,8,66.71840358,8.339800447,14.30720923,3.13E-16,Cells_Correlation_Manders_RNA_ER,15.50490013,bortezomib
297,Metadata_clone_type_indicator,1,2.73125741,2.73125741,2.75547699,0.098580155,Cells_Correlation_Manders_RNA_Mito,1.006210504,bortezomib
298,Metadata_treatment_time,1,0.11776269,0.11776269,0.118806958,0.730715306,Cells_Correlation_Manders_RNA_Mito,0.136251795,bortezomib
299,Metadata_batch,4,2.845365778,0.711341445,0.717649305,0.580831126,Cells_Correlation_Manders_RNA_Mito,0.235950119,bortezomib
300,Metadata_clone_number,8,20.38534948,2.548168685,2.570764715,0.011006325,Cells_Correlation_Manders_RNA_Mito,1.958357672,bortezomib
301,Metadata_clone_type_indicator,1,1.178466003,1.178466003,2.663483207,0.104340694,Cells_Correlation_Overlap_DNA_AGP,0.981546277,bortezomib
302,Metadata_treatment_time,1,0.054988566,0.054988566,0.12428116,0.724829643,Cells_Correlation_Overlap_DNA_AGP,0.139764054,bortezomib
303,Metadata_batch,4,1.887415002,0.471853751,1.066449552,0.374423696,Cells_Correlation_Overlap_DNA_AGP,0.426636674,bortezomib
304,Metadata_clone_number,8,24.47984832,3.05998104,6.915946743,5.62E-08,Cells_Correlation_Overlap_DNA_AGP,7.250125395,bortezomib
305,Metadata_clone_type_indicator,1,49.21907025,49.21907025,139.3175496,1.91E-24,Cells_Correlation_Overlap_DNA_ER,23.71790524,bortezomib
306,Metadata_treatment_time,1,1.04930914,1.04930914,2.970132866,0.086450287,Cells_Correlation_Overlap_DNA_ER,1.063233559,bortezomib
307,Metadata_batch,4,2.871305255,0.717826314,2.031850715,0.09160189,Cells_Correlation_Overlap_DNA_ER,1.038095567,bortezomib
308,Metadata_clone_number,8,52.88175734,6.610219667,18.71062581,1.54E-20,Cells_Correlation_Overlap_DNA_ER,19.81121555,bortezomib
309,Metadata_clone_type_indicator,1,12.60537272,12.60537272,26.56977211,6.37E-07,Cells_Correlation_Overlap_DNA_Mito,6.19557953,bortezomib
310,Metadata_treatment_time,1,1.241814822,1.241814822,2.617513781,0.107357596,Cells_Correlation_Overlap_DNA_Mito,0.969167221,bortezomib
311,Metadata_batch,4,5.046966372,1.261741593,2.659515694,0.034147937,Cells_Correlation_Overlap_DNA_Mito,1.466635522,bortezomib
312,Metadata_clone_number,8,51.85099352,6.48137419,13.66152663,1.46E-15,Cells_Correlation_Overlap_DNA_Mito,14.83700514,bortezomib
313,Metadata_clone_type_indicator,1,14.99701303,14.99701303,47.50098983,7.97E-11,Cells_Correlation_Overlap_DNA_RNA,10.09849746,bortezomib
314,Metadata_treatment_time,1,0.062996287,0.062996287,0.199532133,0.655610168,Cells_Correlation_Overlap_DNA_RNA,0.183354319,bortezomib
315,Metadata_batch,4,3.625761372,0.906440343,2.871025947,0.024330796,Cells_Correlation_Overlap_DNA_RNA,1.613843685,bortezomib
316,Metadata_clone_number,8,32.72986544,4.091233179,12.95842214,7.97E-15,Cells_Correlation_Overlap_DNA_RNA,14.09845382,bortezomib
317,Metadata_clone_type_indicator,1,36.66806329,36.66806329,65.39398153,7.19E-14,Cells_Correlation_Overlap_ER_AGP,13.14297835,bortezomib
318,Metadata_treatment_time,1,0.01110043,0.01110043,0.019796554,0.888256607,Cells_Correlation_Overlap_ER_AGP,0.051461553,bortezomib
319,Metadata_batch,4,3.234732314,0.808683078,1.442208875,0.22167582,Cells_Correlation_Overlap_ER_AGP,0.654281677,bortezomib
320,Metadata_clone_number,8,43.66334241,5.457917801,9.733674044,2.78E-11,Cells_Correlation_Overlap_ER_AGP,10.55551028,bortezomib
321,Metadata_clone_type_indicator,1,1.192384884,1.192384884,1.614431577,0.20543177,Cells_Correlation_Overlap_ER_RNA,0.687332391,bortezomib
322,Metadata_treatment_time,1,0.197690331,0.197690331,0.267663165,0.605508632,Cells_Correlation_Overlap_ER_RNA,0.217879661,bortezomib
323,Metadata_batch,4,3.587057655,0.896764414,1.21417573,0.306204944,Cells_Correlation_Overlap_ER_RNA,0.513987802,bortezomib
324,Metadata_clone_number,8,91.14192872,11.39274109,15.42522151,2.30E-17,Cells_Correlation_Overlap_ER_RNA,16.63852622,bortezomib
325,Metadata_clone_type_indicator,1,5.67278028,5.67278028,6.471298983,0.011763212,Cells_Correlation_Overlap_Mito_AGP,1.929474067,bortezomib
326,Metadata_treatment_time,1,0.001055769,0.001055769,0.001204382,0.972352228,Cells_Correlation_Overlap_Mito_AGP,0.012176386,bortezomib
327,Metadata_batch,4,2.70096449,0.675241122,0.770290223,0.545779759,Cells_Correlation_Overlap_Mito_AGP,0.262982575,bortezomib
328,Metadata_clone_number,8,28.49531268,3.561914085,4.063300508,0.000175027,Cells_Correlation_Overlap_Mito_AGP,3.756895832,bortezomib
329,Metadata_clone_type_indicator,1,5.841654639,5.841654639,6.655807123,0.010642475,Cells_Correlation_Overlap_Mito_ER,1.972957374,bortezomib
330,Metadata_treatment_time,1,0.058752495,0.058752495,0.066940841,0.796125682,Cells_Correlation_Overlap_Mito_ER,0.099018366,bortezomib
331,Metadata_batch,4,2.10424544,0.52606136,0.599378629,0.663532046,Cells_Correlation_Overlap_Mito_ER,0.178138098,bortezomib
332,Metadata_clone_number,8,28.16125518,3.520156897,4.010761813,0.000203077,Cells_Correlation_Overlap_Mito_ER,3.692340226,bortezomib
333,Metadata_clone_type_indicator,1,21.27213247,21.27213247,36.09211633,9.48E-09,Cells_Correlation_Overlap_RNA_AGP,8.022988839,bortezomib
334,Metadata_treatment_time,1,0.036368898,0.036368898,0.061706579,0.804088379,Cells_Correlation_Overlap_RNA_AGP,0.094696214,bortezomib
335,Metadata_batch,4,3.104050107,0.776012527,1.316649115,0.26527719,Cells_Correlation_Overlap_RNA_AGP,0.576300091,bortezomib
336,Metadata_clone_number,8,66.0753215,8.259415188,14.01362906,6.27E-16,Cells_Correlation_Overlap_RNA_AGP,15.2024354,bortezomib
337,Metadata_clone_type_indicator,1,0.047363994,0.047363994,0.12889716,0.719979013,Cells_Correlation_RWC_AGP_DNA,0.142680163,bortezomib
338,Metadata_treatment_time,1,0.005615962,0.005615962,0.015283371,0.901742831,Cells_Correlation_RWC_AGP_DNA,0.044917302,bortezomib
339,Metadata_batch,4,2.729819458,0.682454864,1.857244014,0.119677481,Cells_Correlation_RWC_AGP_DNA,0.921987561,bortezomib
340,Metadata_clone_number,8,51.03451977,6.379314971,17.36077382,2.92E-19,Cells_Correlation_RWC_AGP_DNA,18.53531462,bortezomib
341,Metadata_clone_type_indicator,1,19.60910332,19.60910332,25.50838215,1.03E-06,Cells_Correlation_RWC_AGP_ER,5.985801832,bortezomib
342,Metadata_treatment_time,1,3.338612985,3.338612985,4.343014289,0.038505674,Cells_Correlation_RWC_AGP_ER,1.414475267,bortezomib
343,Metadata_batch,4,6.879300418,1.719825105,2.237223972,0.066582977,Cells_Correlation_RWC_AGP_ER,1.17663679,bortezomib
344,Metadata_clone_number,8,50.58339906,6.322924882,8.225138173,1.55E-09,Cells_Correlation_RWC_AGP_ER,8.809188508,bortezomib
345,Metadata_clone_type_indicator,1,1.538110841,1.538110841,1.622756408,0.204272153,Cells_Correlation_RWC_AGP_Mito,0.689790834,bortezomib
346,Metadata_treatment_time,1,0.000518184,0.000518184,0.0005467,0.981370528,Cells_Correlation_RWC_AGP_Mito,0.008166989,bortezomib
347,Metadata_batch,4,2.793522157,0.698380539,0.736813931,0.567928602,Cells_Correlation_RWC_AGP_Mito,0.245706259,bortezomib
348,Metadata_clone_number,8,24.37826072,3.04728259,3.214981144,0.001895097,Cells_Correlation_RWC_AGP_Mito,2.722368452,bortezomib
349,Metadata_clone_type_indicator,1,6.37604303,6.37604303,8.42400076,0.004143191,Cells_Correlation_RWC_AGP_RNA,2.382665069,bortezomib
350,Metadata_treatment_time,1,4.30522596,4.30522596,5.688046111,0.018069857,Cells_Correlation_RWC_AGP_RNA,1.743045273,bortezomib
