"","term","estimate","std.error","statistic","p.value","feature","rsquared","neg_log_p","dataset"
"137","scale(Metadata_cell_count)",-0.344167579507446,0.0488199431348134,-7.04973331404847,2.81420150737782e-11,"Cells_RadialDistribution_RadialCV_ER_4of4",0.319673734148822,10.5506448086749,"bortezomib"
"138","scale(Metadata_cell_count)",-0.366610746462154,0.0521553972471306,-7.02920053940005,3.16725406439865e-11,"Cells_Correlation_K_DNA_Mito",0.313699150484822,10.4993170978719,"bortezomib"
"139","Metadata_clone_type_indicator1",-0.712715394019746,0.101417000945638,-7.02757316203602,3.19703485451266e-11,"Cells_Correlation_Manders_AGP_RNA",0.354345528393554,10.4952526289645,"bortezomib"
"140","scale(Metadata_cell_count)",-0.403092838310764,0.0573591826518227,-7.02752061091224,3.19800112051012e-11,"Cytoplasm_Granularity_12_Mito",0.324690353437432,10.4951213884224,"bortezomib"
"141","scale(Metadata_cell_count)",-0.401913768028111,0.0573391753950581,-7.00940962717003,3.54875052417204e-11,"Nuclei_Granularity_10_ER",0.28564717819059,10.4499245303181,"bortezomib"
"142","scale(Metadata_cell_count)",-0.332688765853263,0.0476933451136011,-6.97558045175546,4.30843349730382e-11,"Nuclei_RadialDistribution_RadialCV_ER_4of4",0.371986375349387,10.3656806062061,"bortezomib"
"143","Metadata_clone_type_indicator1",-0.890141958741665,0.128171643104454,-6.94492117898682,5.1341370735807e-11,"Cytoplasm_Texture_Correlation_DNA_10_00",0.243619828712289,10.2895325405136,"bortezomib"
"144","Metadata_clone_type_indicator1",0.89547637035618,0.129185884919577,6.93168894507051,5.53697513816248e-11,"Cytoplasm_Texture_InfoMeas1_DNA_5_02",0.264088099461478,10.2567274265302,"bortezomib"
"145","Metadata_clone_type_indicator1",-0.915904889474391,0.132305293516566,-6.92266246595574,5.8294845621303e-11,"Cells_Texture_Correlation_AGP_20_03",0.198156935741951,10.2343698434775,"bortezomib"
"146","scale(Metadata_cell_count)",0.343196972792576,0.0496385417973393,6.91392132737816,6.12724080467626e-11,"Nuclei_RadialDistribution_MeanFrac_ER_4of4",0.475369885877222,10.212735051268,"bortezomib"
"147","Metadata_clone_type_indicator1",-0.829662119713447,0.120027643661274,-6.91225866313605,6.18555032720327e-11,"Nuclei_Texture_Correlation_DNA_10_00",0.202137848320193,10.2086216552208,"bortezomib"
"148","Metadata_clone_type_indicator1",0.725336754619637,0.10504549796213,6.90497706889953,6.44742225406517e-11,"Nuclei_Granularity_9_ER",0.361601773883071,10.1906138860778,"bortezomib"
"149","(Intercept)",-0.66098605373597,0.0957405186387841,-6.90393224450539,6.48588313536859e-11,"Cytoplasm_RadialDistribution_MeanFrac_Mito_1of4",0.265867338797352,10.1880308808437,"bortezomib"
"150","Metadata_clone_type_indicator1",0.604062404719757,0.088036877972361,6.86147008654033,8.25565825794705e-11,"Cells_Correlation_RWC_DNA_AGP",0.28307903130098,10.0832482929164,"bortezomib"
"151","(Intercept)",-0.542981635447892,0.0793621430104486,-6.84182174083183,9.22805123145131e-11,"Nuclei_AreaShape_Zernike_0_0",0.259685668758743,10.0348900030678,"bortezomib"
"152","Metadata_clone_type_indicator1",-0.738692138517384,0.107979360878577,-6.84104936820329,9.26849669145674e-11,"Cells_RadialDistribution_MeanFrac_DNA_4of4",0.297571477595942,10.0329907007583,"bortezomib"
"153","(Intercept)",0.536270746929197,0.0784715055733352,6.83395511544031,9.64825021770291e-11,"Nuclei_AreaShape_Compactness",0.266926760950935,10.0155514420656,"bortezomib"
"154","scale(Metadata_cell_count)",-0.327823824154213,0.0480205773509122,-6.82673641673709,1.00503891163238e-10,"Nuclei_Intensity_MassDisplacement_ER",0.219457851770761,9.99781712353694,"bortezomib"
"155","Metadata_clone_type_indicator1",0.738090566917271,0.108216625038249,6.82049146012816,1.04115679393225e-10,"Cytoplasm_Granularity_10_Mito",0.373418559352397,9.98248386260097,"bortezomib"
"156","scale(Metadata_cell_count)",-0.397308468918266,0.0583666157058494,-6.80711848911344,1.12285372130125e-10,"Cytoplasm_Intensity_MaxIntensity_Mito",0.226440611840354,9.94967681735344,"bortezomib"
"157","Metadata_clone_type_indicator1",-0.826546952856038,0.121480167296911,-6.80396620491858,1.14301249794533e-10,"Cells_Correlation_Overlap_ER_AGP",0.208424633641658,9.94194902090917,"bortezomib"
"158","scale(Metadata_cell_count)",-0.326129706363904,0.0479680126541405,-6.79889968999483,1.17616186337768e-10,"Nuclei_Correlation_Correlation_ER_RNA",0.404253910458957,9.92953290654692,"bortezomib"
"159","scale(Metadata_cell_count)",-0.372602743288448,0.0549179977592151,-6.78471099624032,1.27411697422806e-10,"Nuclei_Texture_Entropy_AGP_20_01",0.225284542576021,9.89479069842946,"bortezomib"
"160","Metadata_clone_type_indicator1",-0.890301405348132,0.131733705702,-6.75834176685288,1.47796117375281e-10,"Cytoplasm_Texture_Correlation_DNA_5_00",0.223619239991202,9.83033697476825,"bortezomib"
"161","scale(Metadata_cell_count)",-0.381684960235538,0.0565125681369705,-6.75398363263976,1.51461152407314e-10,"Nuclei_Granularity_10_Mito",0.241242073219348,9.81969874312587,"bortezomib"
"162","Metadata_clone_type_indicator1",-0.868784595710302,0.12880426919698,-6.74499844707534,1.59302044418672e-10,"Cytoplasm_Correlation_RWC_DNA_Mito",0.268531701136208,9.79777865060156,"bortezomib"
"163","scale(Metadata_cell_count)",-0.293401811040825,0.0435316382138373,-6.73996713837343,1.63865715875545e-10,"Cells_Correlation_Correlation_ER_RNA",0.294350349781277,9.78551190038646,"bortezomib"
"164","Metadata_clone_type_indicator1",0.708257891349453,0.10511213320289,6.73811737777556,1.65575703286439e-10,"Cells_RadialDistribution_RadialCV_RNA_2of4",0.221420749128451,9.7810033916018,"bortezomib"
"165","scale(Metadata_cell_count)",0.390816925017471,0.0580615556773134,6.73107911867708,1.72244193517628e-10,"Cytoplasm_Correlation_K_Mito_RNA",0.19921849187681,9.76385540956987,"bortezomib"
"166","scale(Metadata_cell_count)",0.330479719349059,0.0491120818165566,6.72909205078021,1.74174251015865e-10,"Cells_Correlation_K_AGP_ER",0.262070944450427,9.75901604834256,"bortezomib"
"167","Metadata_clone_type_indicator1",0.671843561279871,0.0998548964287907,6.72819846905536,1.75049119171729e-10,"Cells_RadialDistribution_RadialCV_RNA_3of4",0.287545913873084,9.7568400702164,"bortezomib"
"168","Metadata_clone_type_indicator1",0.794161426755775,0.118040067732784,6.72789707774123,1.75345173035814e-10,"Nuclei_Granularity_2_RNA",0.247651685599089,9.75610618503064,"bortezomib"
"169","(Intercept)",0.516557297467072,0.0771101402010163,6.6989541987665,2.06195182119461e-10,"Nuclei_AreaShape_Eccentricity",0.240095432996666,9.68572148649856,"bortezomib"
"170","Metadata_clone_type_indicator1",0.790445512590649,0.118333335783132,6.67982109487127,2.29460624325162e-10,"Nuclei_RadialDistribution_MeanFrac_AGP_1of4",0.18393818245501,9.63929182910477,"bortezomib"
"171","Metadata_clone_type_indicator1",-0.841313295881063,0.126014167064014,-6.67633898221685,2.33964291836814e-10,"Cytoplasm_Correlation_RWC_DNA_ER",0.196668952450303,9.63085042054538,"bortezomib"
"172","Metadata_clone_type_indicator1",-0.925852818599846,0.138688503730349,-6.67577191834137,2.34705906277927e-10,"Nuclei_Texture_Correlation_ER_20_00",0.181558042822974,9.62947598142127,"bortezomib"
"173","scale(Metadata_cell_count)",-0.4027842226588,0.0605343269270496,-6.65381516745365,2.65270367536209e-10,"Cytoplasm_Granularity_13_RNA",0.301385436322977,9.5763112608894,"bortezomib"
"174","Metadata_clone_type_indicator1",-0.857280386535731,0.128958253520523,-6.64773570618575,2.74404131509156e-10,"Nuclei_Texture_Correlation_DNA_10_03",0.183535692804676,9.56160935405085,"bortezomib"
"175","Metadata_clone_type_indicator1",0.855545887871672,0.128861037950296,6.63929067684266,2.876072453128e-10,"Nuclei_Granularity_4_DNA",0.241395005808,9.54120017753904,"bortezomib"
"176","Metadata_clone_type_indicator1",0.838035701369433,0.126262803731867,6.63723342584008,2.90917095408695e-10,"Cytoplasm_AreaShape_Zernike_2_2",0.179858810103616,9.53623075718706,"bortezomib"
"177","scale(Metadata_cell_count)",-0.414547927465094,0.0627020775008161,-6.61139062672522,3.35826801837543e-10,"Nuclei_Texture_Contrast_Mito_5_02",0.251471997976968,9.47388464641817,"bortezomib"
"178","scale(Metadata_cell_count)",0.416649827262964,0.0630995221153125,6.60305836392151,3.517109231721e-10,"Cytoplasm_Texture_Correlation_AGP_10_02",0.246848916708049,9.45381414348374,"bortezomib"
"179","Metadata_clone_type_indicator1",-0.874833647134818,0.133002839147081,-6.57755618410058,4.0506045944403e-10,"Cells_Texture_Correlation_AGP_20_01",0.183968665266783,9.39248014902423,"bortezomib"
"180","scale(Metadata_cell_count)",-0.363567585257107,0.0553654261846586,-6.5666899057999,4.30140369149938e-10,"Cytoplasm_Correlation_K_DNA_Mito",0.254530142334967,9.36638979651513,"bortezomib"
"181","Metadata_clone_type_indicator1",0.703335302691744,0.107319847842687,6.55363678601855,4.62292352275305e-10,"Nuclei_RadialDistribution_RadialCV_Mito_2of4",0.264847528866237,9.33508329105707,"bortezomib"
"182","Metadata_clone_type_indicator1",0.658661382588551,0.100510207118881,6.5531790399109,4.63461730226699e-10,"Nuclei_RadialDistribution_RadialCV_RNA_3of4",0.253479288974795,9.33398612136318,"bortezomib"
"183","Metadata_clone_type_indicator1",-0.75396403127992,0.115239772127664,-6.54256787704048,4.9139948579199e-10,"Cytoplasm_Intensity_IntegratedIntensity_DNA",0.251549283094653,9.30856530230815,"bortezomib"
"184","scale(Metadata_cell_count)",-0.350299206748181,0.0536992835897497,-6.52334972332941,5.46274942181709e-10,"Nuclei_Intensity_IntegratedIntensityEdge_Mito",0.179933117251717,9.26258872026484,"bortezomib"
"185","Metadata_clone_type_indicator1",0.535955144425401,0.0822254326902022,6.51811887016393,5.62226190065665e-10,"Cells_Correlation_Correlation_DNA_RNA",0.30312278275865,9.25008892760785,"bortezomib"
"186","scale(Metadata_cell_count)",0.412962859669367,0.0634878663151272,6.50459502953827,6.05619284913652e-10,"Cytoplasm_Texture_Correlation_AGP_5_02",0.219344431560916,9.21780030392041,"bortezomib"
"187","Metadata_clone_type_indicator1",0.862805163293007,0.132647777058253,6.50448264137967,6.05993345642684e-10,"Cytoplasm_Texture_InfoMeas1_Mito_5_00",0.194430065773275,9.21753214475538,"bortezomib"
"188","scale(Metadata_cell_count)",-0.320225472117669,0.0492750767774689,-6.49873106365392,6.25442510944166e-10,"Nuclei_RadialDistribution_RadialCV_RNA_4of4",0.357702293377735,9.20381260336008,"bortezomib"
"189","Metadata_clone_type_indicator1",-0.722438019809263,0.11120208300414,-6.4966230873784,6.32723271580956e-10,"Nuclei_AreaShape_Compactness",0.266926760950935,9.19878619188299,"bortezomib"
"190","scale(Metadata_cell_count)",-0.363214659743063,0.0559718795947035,-6.48923463662694,6.58906058559021e-10,"Cells_RadialDistribution_MeanFrac_Mito_3of4",0.291679882104714,9.18117649915051,"bortezomib"
"191","Metadata_clone_type_indicator1",0.721940881526051,0.111331287363247,6.48461810353932,6.75803388448046e-10,"Cells_RadialDistribution_MeanFrac_DNA_2of4",0.280443706990208,9.1701796350225,"bortezomib"
"192","scale(Metadata_cell_count)",-0.355214344859281,0.0548133052857093,-6.48044015969771,6.91462061034333e-10,"Nuclei_AreaShape_Zernike_4_4",0.180524552319009,9.16023164366089,"bortezomib"
"193","(Intercept)",0.545525469160935,0.084188851890792,6.47978273736978,6.93958292903368e-10,"Nuclei_Intensity_MassDisplacement_DNA",0.17129453507882,9.15866662998638,"bortezomib"
"194","scale(Metadata_cell_count)",0.415010681649837,0.0641878319025308,6.46556628178423,7.50157200731449e-10,"Cytoplasm_Texture_Correlation_Mito_5_02",0.311903951631672,9.12484771759984,"bortezomib"
"195","Metadata_clone_type_indicator1",-0.837261136650676,0.12967144562766,-6.45678879107121,7.87063798188805e-10,"Nuclei_Texture_Correlation_RNA_20_03",0.177709282992597,9.10399006296702,"bortezomib"
"196","scale(Metadata_cell_count)",-0.345788082351298,0.0536907376229591,-6.44036751328655,8.60963086213979e-10,"Cells_Correlation_K_ER_AGP",0.240315693855123,9.06501546851992,"bortezomib"
"197","(Intercept)",0.518391273868257,0.0805308936133379,6.43717274959431,8.76112665190227e-10,"Nuclei_Texture_Correlation_DNA_5_00",0.197580049515123,9.05744004140706,"bortezomib"
"198","scale(Metadata_cell_count)",0.341525358066911,0.0531313300001814,6.42794671365736,9.21348127384269e-10,"Cells_RadialDistribution_MeanFrac_ER_4of4",0.372632768512495,9.03557624251196,"bortezomib"
"199","Metadata_clone_type_indicator1",-0.833007669162887,0.129622859552114,-6.42639478901467,9.29179460000686e-10,"Nuclei_Texture_Correlation_AGP_20_01",0.174336252132845,9.031900399073,"bortezomib"
"200","Metadata_clone_type_indicator1",-0.820840983661538,0.128060631026376,-6.40978399905335,1.0172065653968e-09,"Cytoplasm_Texture_Correlation_Mito_5_02",0.311903951631672,8.99259084540313,"bortezomib"
"201","Metadata_clone_type_indicator1",-0.817018482422488,0.127998567750039,-6.38302831651989,1.17650689023525e-09,"Nuclei_AreaShape_Zernike_6_4",0.188667275112442,8.92940552502652,"bortezomib"
"202","Metadata_clone_type_indicator1",-0.728149021497769,0.114120444746901,-6.38053087781663,1.19257031671798e-09,"Nuclei_Texture_Correlation_DNA_5_00",0.197580049515123,8.92351600452073,"bortezomib"
"203","Metadata_clone_type_indicator1",0.750993231872641,0.11793659898939,6.36777080488986,1.27806461058484e-09,"Cells_RadialDistribution_FracAtD_DNA_1of4",0.262122798442751,8.89344719053506,"bortezomib"
"204","scale(Metadata_cell_count)",-0.3221775188766,0.050606435966755,-6.36633488847642,1.28805431192102e-09,"Nuclei_Intensity_MassDisplacement_AGP",0.250594335571665,8.8900658241887,"bortezomib"
"205","(Intercept)",0.536763152276023,0.0843378896032951,6.36443661088541,1.30137843716951e-09,"Nuclei_Texture_Correlation_DNA_10_02",0.211976265840241,8.88559639346499,"bortezomib"
"206","(Intercept)",-0.512555572140253,0.0805457722837582,-6.36353166165629,1.30777788146551e-09,"Nuclei_Texture_AngularSecondMoment_DNA_20_03",0.211777086007741,8.88346601216266,"bortezomib"
"207","Metadata_clone_type_indicator1",0.687036941324833,0.108298419273835,6.34392400121415,1.45427661638437e-09,"Nuclei_Correlation_Correlation_DNA_Mito",0.238100598498154,8.83735297893542,"bortezomib"
"208","Metadata_clone_type_indicator1",0.712357053187928,0.112531782616079,6.3302743156416,1.56565431413049e-09,"Cytoplasm_Granularity_11_ER",0.351977354100904,8.80530412097422,"bortezomib"
"209","scale(Metadata_cell_count)",-0.295047064681637,0.046640531470948,-6.32597990152447,1.60239682983321e-09,"Nuclei_Correlation_Correlation_DNA_ER",0.446658147244002,8.79522992291774,"bortezomib"
"210","Metadata_clone_type_indicator1",0.789641044770229,0.124868662985201,6.323772721614,1.62160922675727e-09,"Cytoplasm_AreaShape_Zernike_4_4",0.180196557895362,8.79005379322577,"bortezomib"
"211","Metadata_clone_type_indicator1",0.840853597057826,0.133099864861536,6.31746394282646,1.67777962194494e-09,"Cytoplasm_AreaShape_Zernike_6_6",0.182560001737131,8.77526508478187,"bortezomib"
"212","scale(Metadata_cell_count)",-0.323347571821557,0.0511835505889273,-6.31741190482217,1.67825079532772e-09,"Nuclei_RadialDistribution_FracAtD_DNA_3of4",0.297302008861781,8.77514313832963,"bortezomib"
"213","scale(Metadata_cell_count)",-0.370153711202413,0.0586970304771641,-6.30617440428132,1.78310225868994e-09,"Nuclei_RadialDistribution_MeanFrac_DNA_1of4",0.177857994654877,8.74882374986374,"bortezomib"
"214","scale(Metadata_cell_count)",-0.344596413574876,0.0547708522941342,-6.29160217782079,1.9286892940429e-09,"Nuclei_AreaShape_Eccentricity",0.240095432996666,8.71473773023643,"bortezomib"
"215","scale(Metadata_cell_count)",-0.361402905126869,0.0574604236124369,-6.28959695049386,1.94961496840822e-09,"Nuclei_AreaShape_Zernike_6_6",0.171006813969939,8.71005114946134,"bortezomib"
"216","Metadata_clone_type_indicator1",0.690560970513497,0.109879641313733,6.28470353795369,2.0016203904499e-09,"Nuclei_Granularity_10_RNA",0.36048630562801,8.69861828348261,"bortezomib"
"217","Metadata_clone_type_indicator1",-0.769896165394351,0.122550427534165,-6.28228053451479,2.02787278332207e-09,"Nuclei_Intensity_IntegratedIntensityEdge_ER",0.186390796470824,8.69295929353703,"bortezomib"
"218","Metadata_clone_type_indicator1",-0.756296658373411,0.120783012917618,-6.26161444481647,2.26595490592673e-09,"Nuclei_Texture_Correlation_Mito_10_01",0.182099125122251,8.64474873714784,"bortezomib"
"219","scale(Metadata_cell_count)",-0.379863850999139,0.0606842888250036,-6.25967376983785,2.28967272465984e-09,"Cytoplasm_Granularity_13_Mito",0.215330995921686,8.64022658928972,"bortezomib"
"220","Metadata_clone_type_indicator1",-0.679846824793719,0.108632711123587,-6.25821465525507,2.30766545826948e-09,"Nuclei_Texture_Entropy_DNA_20_03",0.226107348647096,8.63682715052425,"bortezomib"
"221","Metadata_clone_type_indicator1",0.701980074951877,0.11246420659263,6.24180880495251,2.51976943233239e-09,"Nuclei_AreaShape_Zernike_0_0",0.259685668758743,8.59863919685612,"bortezomib"
"222","Metadata_clone_type_indicator1",-0.864897069155879,0.138811252055688,-6.23074179036223,2.67353493031868e-09,"Nuclei_Texture_Correlation_Mito_20_00",0.162251817860293,8.57291413737417,"bortezomib"
"223","(Intercept)",0.494793949758433,0.079427979096748,6.22946668649021,2.69183209746162e-09,"Nuclei_Texture_SumEntropy_DNA_20_03",0.164319756478025,8.56995203264272,"bortezomib"
"224","scale(Metadata_cell_count)",-0.303495473565629,0.0488533198078708,-6.21238177383255,2.94917001438751e-09,"Cells_RadialDistribution_MeanFrac_ER_1of4",0.443103111084075,8.53030019042479,"bortezomib"
"225","Metadata_clone_type_indicator1",0.710885646592718,0.114436847418427,6.21203452060712,2.95464307782448e-09,"Cytoplasm_Granularity_12_Mito",0.324690353437432,8.52949497457749,"bortezomib"
"226","scale(Metadata_cell_count)",-0.260901953915557,0.0421048976798063,-6.19647519154729,3.21036936239047e-09,"Cells_Correlation_RWC_DNA_ER",0.490447567041706,8.49344499786936,"bortezomib"
"227","scale(Metadata_cell_count)",-0.366537675555506,0.0591861616543202,-6.19296243091903,3.27104053441638e-09,"Cytoplasm_Correlation_K_RNA_Mito",0.178226317967878,8.48531407410666,"bortezomib"
"228","Metadata_clone_type_indicator1",-0.855463451050104,0.138467388614104,-6.17808611552718,3.540686408918e-09,"Nuclei_Texture_Correlation_ER_20_02",0.16227809192747,8.45091253607933,"bortezomib"
