term	comparison	estimate	conf.low	conf.high	adj.p.value	feature	compartment	feature_group	measurement	channel	parameter1	parameter2	neg_log_adj_p	dataset	compartment_feature_group	in_signature
Within same clone type	WT clone 01-BZ001	-0.308581849205227	-0.9213191643201772	0.3041554659097232	0.8405929893047956	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.0754142364087857	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 02-BZ001	-0.10646994139548616	-0.7266346466629694	0.5136947638719971	0.9999312302811668	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	2.986733640717642e-5	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-BZ001	-0.17549007103686487	-0.7956547763043481	0.4446746342306184	0.996133893028514	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.00168228296657023	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-BZ001	0.5677489313459338	-0.05241577392154939	1.187913636613417	0.10428469791343598	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.9817794125638848	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-BZ001	0.5489479060261765	-0.06378940908877373	1.1616852211411266	0.12201751206623844	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.91357783450606	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ003-BZ002	0.572915503857998	-0.03982181125695216	1.1856528189729485	0.08871612647996563	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.0519974285935791	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ004-BZ002	0.6114665620919462	-0.00127075302300405	1.2242038772068964	0.05096487563674556	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.2927290312055568	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ005-BZ002	0.582286440722706	-0.02293234038793634	1.1875052218333484	0.07030492533776955	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.153014248634718	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 01-BZ002	-0.00184781258737198	-0.6070665936980143	0.6033709685232703	1	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	-0	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 02-BZ002	0.2002640952223689	-0.41247321989258134	0.8130014103373191	0.9888747771296484	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.00485870035913984	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-BZ002	0.1312439655809902	-0.48149334953396006	0.7439812806959404	0.9995681500340768	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.8759056561623176e-4	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-BZ002	0.8744829679637889	0.26174565284883866	1.487220283078739	3.691479715917101e-4	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	3.432799513612768	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-BZ002	0.8556819426440315	0.2504631615333892	1.4609007237546738	4.414176852438611e-4	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	3.355150270970563	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ004-BZ003	0.03855105823394811	-0.5816136470335351	0.6587157635014314	0.9999999906076212	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	4.07905833636156e-9	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ005-BZ003	0.00937093686470791	-0.6033663782502423	0.6221082519796581	1	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	-0	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 01-BZ003	-0.57476331644537	-1.1875006315603205	0.03797399866958018	0.08648986838121675	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.0630347637934452	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 02-BZ003	-0.3726514086356292	-0.9928161139031124	0.2475132966318541	0.6527621959660195	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.18524500523268828	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-BZ003	-0.4416715382770079	-1.0618362435444912	0.17849316699047535	0.4067070338606791	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.3907183165541937	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-BZ003	0.30156746410579083	-0.3185972411616924	0.921732169373274	0.8667317296579014	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.06211530432098654	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-BZ003	0.28276643878603347	-0.32997087632891675	0.8955037539009837	0.8994080067206727	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.04604325056935718	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ005-BZ004	-0.02918012136924019	-0.6419174364841904	0.58355719374571	0.9999999991330244	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	3.765227202391622e-10	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 01-BZ004	-0.6133143746793182	-1.2260516897942684	-5.770595643679322e-4	0.04956702885555153	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.30480711277351	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 02-BZ004	-0.4112024668695773	-1.0313671721370603	0.20896223839790595	0.5137134091513922	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.28927909800069285	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-BZ004	-0.480222596510956	-1.1003873017784391	0.13994210875652724	0.28644548669571324	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.5429580162092325	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-BZ004	0.2630164058718427	-0.3571482993956405	0.883181111139326	0.9381744122057024	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.02771641618678133	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-BZ004	0.24421538055208536	-0.36852193456286486	0.8569526956670356	0.9577912570078436	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.01872913163939036	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 01-BZ005	-0.584134253310078	-1.1893530344207202	0.02108452780056435	0.06844604576627922	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.164651636667898	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 02-BZ005	-0.3820223455003371	-0.9947596606152872	0.23071496961461313	0.6027100487864228	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.21989156762266057	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-BZ005	-0.4510424751417158	-1.063779790256666	0.16169483997323442	0.35793349519428974	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.4461976587002727	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-BZ005	0.2921965272410829	-0.3205407878738673	0.9049338423560332	0.879778444939578	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.05562668268476992	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-BZ005	0.27339550192132556	-0.33182327918931676	0.8786142830319679	0.910727779620096	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.04061141608506065	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 02-WT clone 01	0.2021119078097409	-0.41062540730520936	0.8148492229246911	0.9881264526172018	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	0.00518747427901355	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-WT clone 01	0.13309177816836218	-0.47964553694658807	0.7458290932833124	0.999516142752487	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	2.1018738707078135e-4	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-WT clone 01	0.8763307805511609	0.26359346543621065	1.489068095666111	3.544491476323852e-4	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	3.450446063687734	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-WT clone 01	0.8575297552314035	0.2523109741207612	1.4627485363420458	4.2376715976655266e-4	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	3.372872702379337	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 03-WT clone 02	-0.06902012964137871	-0.689184834908862	0.5511445756261045	0.9999983643665772	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	7.103471509268078e-7	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-WT clone 02	0.67421887274142	0.05405416747393676	1.2943835780089032	0.02138490420617378	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.6698926908279468	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-WT clone 02	0.6554178474216626	0.04268053230671242	1.2681551625366128	0.02554141620877459	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	1.5927550258429966	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 04-WT clone 03	0.7432390023827987	0.12307429711531548	1.3634037076502818	0.00639978884132463	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	2.193834355166173	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-WT clone 03	0.7244379770630414	0.11170066194809114	1.3371752921779916	0.00768575408316507	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	2.114313515530402	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	WT clone 05-WT clone 04	-0.01880102531975736	-0.6315383404347076	0.5939362897951929	0.9999999999832204	Cells_RadialDistribution_RadialCV_AGP_2of4	Cells	RadialDistribution	RadialCV	AGP	2of4	NA	7.287326232057675e-12	bortezomib	Cells - RadialDistribution - AGP	FALSE
Within same clone type	BZ002-BZ001	-0.25135657085465446	-0.8503716531011415	0.34765851139183257	0.9420101772011092	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.02594440519182839	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ003-BZ001	-0.1038780599268046	-0.7101541961573492	0.5023980763037401	0.9999323793820628	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	2.9368254193901453e-5	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ004-BZ001	0.341108059698654	-0.2651680765318907	0.9473841959291986	0.7335408973554798	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.13457566777752367	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ005-BZ001	0.15921594203456346	-0.4397991402119236	0.7582310242810505	0.9976024609496196	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.00104248818275988	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 01-BZ001	0.13158008147944866	-0.4674350007670384	0.7305951637259357	0.9994700104226908	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	2.3023256471203083e-4	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 02-BZ001	-0.28442544064866915	-0.8907015768792138	0.3218506955818755	0.8899149318934161	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.05065150613599768	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 03-BZ001	-0.32528283074620257	-0.9315589669767472	0.2809933054843421	0.7840437042576566	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.10565972814602208	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 04-BZ001	0.2589395455040522	-0.3473365907264925	0.8652156817345968	0.9355247647779132	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.02894471156959548	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 05-BZ001	0.33627807604585924	-0.2627370062006278	0.9352931582923464	0.7360440686404252	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.1330961826809667	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ003-BZ002	0.14747851092784983	-0.4515365713186372	0.7464935931743368	0.9986804881784036	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	5.734351133870333e-4	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ004-BZ002	0.5924646305533084	-0.00655045169317858	1.1914797127997954	0.05526906691084465	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	1.2575178674046912	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ005-BZ002	0.4105725128892179	-0.18109241268512544	1.0022374384635613	0.4456030180332245	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.3510518763829431	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 01-BZ002	0.3829366523341031	-0.20872827324024024	0.9746015779084464	0.5492902133755377	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.26019813867182057	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 02-BZ002	-0.03306886979401474	-0.6320839520405017	0.5659462124524723	0.9999999967471712	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	1.4126855938109311e-9	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 03-BZ002	-0.07392625989154814	-0.6729413421380351	0.5250888223549389	0.9999959644277752	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	1.7526302850039118e-6	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 04-BZ002	0.5102961163587066	-0.08871896588778039	1.1093111986051936	0.17032655528529617	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.7687176367420768	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 05-BZ002	0.5876346469005137	-0.00403027867382965	1.1792995724748572	0.05322908999260611	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	1.2738509584856692	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ004-BZ003	0.4449861196254586	-0.16129001660508607	1.0512622558560032	0.3621893597793002	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.4410643123240368	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ005-BZ003	0.26309400196136806	-0.33592108028511897	0.8621090842078551	0.9240024284127328	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.03432688738934809	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 01-BZ003	0.2354581414062533	-0.36355694084023377	0.8344732236527403	0.9613374892026768	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.01712412120983471	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 02-BZ003	-0.18054738072186455	-0.7868235169524093	0.42572875550868006	0.9943367889325582	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.00246649205984521	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 03-BZ003	-0.22140477081939797	-0.8276809070499427	0.3848713654111467	0.9760793368845408	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.0105148809287644	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 04-BZ003	0.3628176054308568	-0.24345853079968788	0.9690937416614014	0.6581242106449507	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.18169213236350223	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 05-BZ003	0.44015613597266384	-0.1588589462738232	1.0391712182191508	0.36053208571254947	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.4430560789949553	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	BZ005-BZ004	-0.18189211766409052	-0.7809071999105776	0.4171229645823965	0.9934625462005906	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.00284850126178737	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 01-BZ004	-0.20952797821920532	-0.8085430604656924	0.3894871040272817	0.9821311579436266	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	0.00783051082039475	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 02-BZ004	-0.6255335003473231	-1.231809636577868	-0.01925736411677847	0.03706948529285492	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	1.4309834440763112	bortezomib	Nuclei - RadialDistribution - ER	TRUE
Within same clone type	WT clone 03-BZ004	-0.6663908904448566	-1.2726670266754012	-0.06011475421431189	0.01889748592657003	Nuclei_RadialDistribution_RadialCV_ER_1of4	Nuclei	RadialDistribution	RadialCV	ER	1of4	NA	1.7235959694163256	bortezomib	Nuclei - RadialDistribution - ER	TRUE
